gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2014-05-16,Regular,2014,0,0,SAS,Away,Loss,0,75,18,16,200,11,1,20,61,26,0.43,47,23,0.49,14,3,0.21,27,20,0.74,7,25,32,49.23,0.69,0.56,0.45,21.21,78.12,18.00,13.77,1.25,1.79,1.23,48.88,48.88,93.91,98.92,-5.01,0.37,21.66,79.86,1.12,95.83,0.69,0,0,ATL,Home,Win,0,79,23,16,201,11,3,26,65,31,0.48,56,29,0.52,9,2,0.22,21,15,0.71,7,26,33,50.77,0.74,0.57,0.49,21.88,78.79,17.73,13.47,3.67,6.38,1.22,56.88,56.60,96.72,91.82,4.90,0.42,24.27,1.44,0.69,81.68,97.53,ATL
2014-05-16,Regular,2014,0,0,IND,Away,Loss,0,71,19,10,201,10,13,21,72,27,0.38,59,23,0.39,13,4,0.31,18,13,0.72,12,21,33,47.83,0.70,0.47,0.40,34.29,61.76,11.12,13.76,17.88,22.81,0.99,59.50,59.20,97.68,101.80,-4.12,0.39,20.41,72.69,1.90,86.79,1.00,0,0,CHI,Home,Win,0,74,15,15,200,5,10,17,65,25,0.38,57,23,0.40,8,2,0.25,26,22,0.85,13,23,36,52.17,0.60,0.52,0.40,38.24,65.71,16.40,6.67,13.34,16.95,1.14,52.25,52.25,98.75,94.74,4.01,0.37,17.95,1.00,0.33,74.94,89.93,CHI
2014-05-16,Regular,2014,0,0,NYL,Away,Win,0,75,16,16,200,12,5,12,66,29,0.44,55,24,0.44,11,5,0.45,15,12,0.80,6,29,35,49.30,0.55,0.54,0.48,20.00,70.73,18.06,14.99,6.24,9.09,1.14,58.62,58.62,93.66,67.43,26.23,0.38,17.51,80.08,1.00,96.10,0.75,0,0,CON,Home,Loss,0,54,12,18,201,10,3,19,70,21,0.30,55,19,0.35,15,2,0.13,13,10,0.77,12,24,36,50.70,0.57,0.37,0.31,29.27,80.00,19.21,13.21,3.96,5.45,0.77,24.12,24.00,71.32,99.05,-27.73,0.28,12.73,0.67,0.56,75.72,90.41,NYL
2014-05-16,Regular,2014,0,0,LAS,Away,Win,0,80,13,13,200,13,3,19,65,30,0.46,54,27,0.50,11,3,0.27,18,17,0.94,8,22,30,53.57,0.43,0.58,0.48,27.59,81.48,15.13,17.36,4.01,7.50,1.23,55.50,55.50,106.85,92.16,14.69,0.43,15.65,74.87,1.00,89.84,1.00,0,0,SEA,Home,Loss,0,69,16,19,201,8,6,16,54,23,0.43,40,18,0.45,14,5,0.36,23,18,0.78,5,21,26,46.43,0.70,0.58,0.47,18.52,72.41,22.86,10.55,7.91,11.11,1.28,43.62,43.40,91.01,105.51,-14.50,0.34,20.28,0.84,0.42,75.82,90.53,LAS
2014-05-16,Regular,2014,0,0,MIN,Away,Win,0,89,24,9,200,5,3,11,69,34,0.49,59,31,0.53,10,3,0.30,27,18,0.67,11,33,44,58.67,0.71,0.59,0.51,33.33,78.57,10.01,6.55,3.93,6.12,1.29,80.38,80.38,116.61,100.89,15.72,0.51,26.63,76.32,2.67,91.58,0.56,0,0,WAS,Home,Loss,0,77,21,11,199,4,2,24,70,30,0.43,49,21,0.43,21,9,0.43,13,8,0.62,9,22,31,41.33,0.70,0.53,0.49,21.43,66.67,12.68,5.42,2.71,3.39,1.10,49.12,49.37,104.38,120.65,-16.27,0.42,21.81,1.91,0.36,73.77,88.97,MIN
2014-05-17,Regular,2014,1,0,ATL,Away,Win,0,90,23,26,249,14,7,20,72,35,0.49,59,30,0.51,13,5,0.38,19,15,0.79,11,29,40,51.95,0.66,0.59,0.52,30.56,70.73,24.45,14.97,7.49,11.11,1.25,69.62,55.92,96.26,94.12,2.14,0.40,20.42,93.50,0.88,90.12,0.54,0,1,IND,Home,Loss,0,88,20,22,251,15,6,18,74,37,0.50,63,33,0.52,11,4,0.36,19,10,0.53,12,25,37,48.05,0.54,0.56,0.53,29.27,69.44,21.08,16.53,6.61,10.17,1.19,66.12,52.69,96.96,99.16,-2.20,0.44,18.58,0.91,0.68,90.76,86.78,ATL
2014-05-17,Regular,2014,1,0,CHI,Away,Win,0,79,18,13,199,7,7,14,71,32,0.45,60,29,0.48,11,3,0.27,17,12,0.71,7,33,40,51.95,0.56,0.53,0.47,19.44,80.49,14.21,8.47,8.47,12.50,1.11,63.12,63.44,95.54,78.61,16.93,0.42,19.04,82.69,1.38,99.73,0.54,1,0,NYL,Home,Loss,0,65,15,17,200,6,2,18,69,25,0.36,56,20,0.36,13,5,0.38,12,10,0.83,8,29,37,48.05,0.60,0.45,0.40,19.51,80.56,18.62,7.44,2.48,3.33,0.94,35.50,35.50,80.63,97.99,-17.36,0.32,15.67,0.88,0.35,80.62,96.74,CHI
2014-05-17,Regular,2014,0,1,SEA,Away,Loss,0,64,11,11,201,6,0,15,62,21,0.34,45,17,0.38,17,4,0.24,21,18,0.86,10,19,29,50.00,0.52,0.48,0.37,29.41,79.17,13.38,8.76,0.00,0.00,1.03,32.38,32.22,93.43,118.25,-24.82,0.33,14.71,68.50,1.00,81.79,0.55,0,0,PHO,Home,Win,0,81,16,15,199,4,8,19,59,33,0.56,44,26,0.59,15,7,0.47,10,8,0.80,5,24,29,50.00,0.48,0.66,0.62,20.83,70.59,19.13,5.46,10.93,17.78,1.37,59.50,59.80,110.66,87.43,23.23,0.48,18.69,1.07,0.27,73.20,88.28,PHO
2014-05-17,Regular,2014,0,0,TUL,Away,Loss,0,76,17,15,199,7,3,24,66,26,0.39,50,22,0.44,16,4,0.25,29,20,0.69,17,26,43,52.44,0.65,0.53,0.42,40.48,65.00,16.00,9.30,3.99,5.88,1.15,52.12,52.38,100.96,106.27,-5.31,0.41,19.94,75.28,1.13,90.79,0.47,0,1,SAS,Home,Win,0,80,12,10,202,8,5,21,72,26,0.36,51,19,0.37,21,7,0.33,23,21,0.91,14,25,39,47.56,0.46,0.52,0.41,35.00,59.52,10.86,10.88,6.80,10.00,1.11,54.62,54.08,108.80,103.36,5.44,0.38,14.31,1.20,0.80,73.53,87.36,SAS
2014-05-18,Regular,2014,1,0,PHO,Away,Win,0,74,19,18,199,11,4,19,64,25,0.39,46,19,0.41,18,6,0.33,20,18,0.90,12,29,41,56.16,0.76,0.54,0.44,33.33,78.38,19.82,14.46,5.26,7.84,1.16,58.75,59.05,97.25,90.68,6.57,0.36,20.61,76.09,1.06,91.77,0.61,1,0,LAS,Home,Loss,1,69,14,16,200,11,3,20,64,26,0.41,51,22,0.43,13,4,0.31,20,13,0.65,8,24,32,43.84,0.54,0.50,0.44,21.62,66.67,18.02,14.13,3.85,6.52,1.08,41.50,41.50,88.64,95.07,-6.43,0.36,16.43,0.88,0.69,77.84,93.41,PHO
2014-05-18,Regular,2014,0,1,CON,Away,Loss,1,87,15,18,223,16,5,21,81,38,0.47,65,34,0.52,16,4,0.25,12,7,0.58,11,21,32,45.71,0.39,0.52,0.49,28.21,67.74,17.26,17.62,5.51,7.94,1.07,56.00,50.22,95.79,99.10,-3.31,0.43,13.80,90.82,0.83,97.74,0.89,1,0,MIN,Home,Win,1,90,18,23,225,14,3,17,73,35,0.48,63,31,0.49,10,4,0.40,19,16,0.84,10,28,38,54.29,0.51,0.58,0.51,32.26,71.79,22.04,15.07,3.23,4.62,1.23,62.62,55.66,96.88,93.65,3.23,0.41,17.04,0.78,0.61,92.90,99.09,MIN
2014-05-21,Regular,2014,0,2,CON,Away,Loss,2,68,12,11,200,6,4,22,68,24,0.35,59,21,0.36,9,3,0.33,21,17,0.81,10,19,29,45.31,0.50,0.47,0.38,25.00,79.17,12.47,7.93,5.29,7.84,1.00,33.38,33.38,89.91,103.13,-13.22,0.35,14.68,75.63,1.09,90.76,0.55,2,0,CHI,Home,Win,3,78,19,17,200,6,12,26,60,31,0.52,51,28,0.55,9,3,0.33,14,13,0.93,5,30,35,54.69,0.61,0.62,0.54,20.83,75.00,20.44,7.68,15.35,20.34,1.30,62.25,62.25,99.78,86.99,12.79,0.43,21.15,1.12,0.35,78.17,93.80,CHI
2014-05-23,Regular,2014,0,2,SEA,Away,Loss,5,59,14,14,200,6,2,15,51,19,0.37,36,14,0.39,15,5,0.33,18,16,0.89,3,23,26,41.94,0.74,0.54,0.42,10.71,67.65,19.20,8.76,2.92,3.33,1.16,34.75,34.75,86.09,103.60,-17.51,0.31,19.70,68.53,1.00,82.24,0.43,0,3,CON,Home,Win,1,71,12,11,200,7,2,21,68,30,0.44,60,29,0.48,8,1,0.12,15,10,0.67,11,25,36,58.06,0.40,0.50,0.45,32.35,89.29,12.85,9.64,2.76,5.56,1.04,43.62,43.62,97.82,81.29,16.53,0.44,14.22,1.09,0.64,72.58,87.10,CON
2014-05-23,Regular,2014,0,1,WAS,Away,Win,6,79,13,12,200,4,5,19,65,30,0.46,48,26,0.54,17,4,0.24,17,15,0.88,9,32,41,56.94,0.43,0.57,0.49,29.03,78.05,14.20,5.48,6.86,8.20,1.22,57.38,57.38,108.32,86.38,21.94,0.44,15.75,72.93,1.08,87.52,0.33,0,2,IND,Home,Loss,5,63,11,8,200,6,1,16,69,24,0.35,61,21,0.34,8,3,0.38,20,12,0.60,9,22,31,43.06,0.46,0.43,0.37,21.95,70.97,9.32,8.45,1.41,2.08,0.91,31.25,31.25,88.71,111.24,-22.53,0.35,13.89,1.38,0.75,71.02,85.22,WAS
2014-05-23,Regular,2014,1,1,SAS,Away,Win,5,78,18,7,198,9,2,14,67,33,0.49,52,29,0.56,15,4,0.27,11,8,0.73,6,20,26,50.00,0.55,0.56,0.52,21.43,83.33,8.88,12.75,2.83,4.55,1.16,59.62,60.22,110.48,104.82,5.66,0.49,20.65,70.60,2.57,85.58,1.29,2,0,PHO,Home,Loss,4,74,16,15,200,1,5,18,55,31,0.56,44,27,0.61,11,4,0.36,12,8,0.67,4,22,26,50.00,0.52,0.64,0.60,16.67,78.57,19.93,1.41,7.06,9.62,1.35,46.75,46.75,104.45,110.09,-5.64,0.47,19.82,1.07,0.07,70.85,85.02,SAS
2014-05-23,Regular,2014,2,0,MIN,Away,Win,4,94,17,14,201,5,0,21,66,35,0.53,55,29,0.53,11,6,0.55,22,18,0.82,8,27,35,50.72,0.49,0.66,0.58,22.86,79.41,15.61,6.16,0.00,0.00,1.42,62.00,61.69,115.74,114.50,1.24,0.49,19.47,81.22,1.21,96.98,0.36,0,1,TUL,Home,Loss,5,93,20,10,201,8,0,21,67,32,0.48,44,23,0.52,23,9,0.39,27,20,0.74,7,27,34,49.28,0.62,0.64,0.54,20.59,77.14,11.25,9.99,0.00,0.00,1.39,67.38,67.04,116.12,117.37,-1.25,0.46,23.50,2.00,0.80,80.09,95.63,MIN
2014-05-24,Regular,2014,2,0,ATL,Away,Loss,6,73,17,15,199,9,7,16,66,28,0.42,49,23,0.47,17,5,0.29,15,12,0.80,10,23,33,47.83,0.61,0.53,0.46,27.78,69.70,17.12,11.89,9.25,14.00,1.11,55.12,55.40,96.42,114.91,-18.49,0.39,18.60,75.71,1.13,91.31,0.60,3,0,CHI,Home,Win,2,87,18,16,199,9,8,14,64,30,0.47,50,22,0.44,14,8,0.57,22,19,0.86,10,26,36,52.17,0.60,0.63,0.53,30.30,72.22,17.84,11.44,10.17,16.33,1.36,72.25,72.61,110.56,92.77,17.79,0.43,20.38,1.12,0.56,78.69,94.90,CHI
2014-05-24,Regular,2014,1,1,NYL,Away,Loss,6,82,22,16,201,5,2,23,70,32,0.46,56,27,0.48,14,5,0.36,16,13,0.81,12,25,37,56.92,0.69,0.56,0.49,35.29,80.65,17.20,6.41,2.56,3.77,1.17,55.75,55.47,105.06,111.47,-6.41,0.43,21.79,78.05,1.38,93.19,0.31,3,0,MIN,Home,Win,0,87,19,11,200,9,2,15,65,30,0.46,53,24,0.45,12,6,0.50,24,21,0.88,6,22,28,43.08,0.63,0.62,0.51,19.35,64.71,12.71,11.60,2.58,3.57,1.34,63.25,63.25,112.16,105.71,6.45,0.43,22.50,1.73,0.82,77.57,93.08,MIN
2014-05-24,Regular,2014,0,3,SEA,Away,Win,0,73,16,15,201,10,0,12,58,25,0.43,38,18,0.47,20,7,0.35,16,16,1.00,5,27,32,51.61,0.64,0.59,0.49,17.24,81.82,18.74,13.64,0.00,0.00,1.26,53.75,53.48,99.58,88.66,10.92,0.37,19.52,73.31,1.07,87.53,0.67,1,1,WAS,Home,Loss,0,65,15,14,200,10,2,16,65,24,0.37,51,21,0.41,14,3,0.21,15,14,0.93,6,24,30,48.39,0.62,0.48,0.39,18.18,82.76,16.36,13.12,2.62,5.26,1.00,39.62,39.62,85.27,95.76,-10.49,0.33,17.16,1.07,0.71,76.23,91.48,SEA
