gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2004-05-20,Regular,2004,0,0,SAS,Away,Win,0,64.0,15.0,11.0,200.0,9.0,3.0,9.0,59.0,25.0,0.42,52.0,22.0,17.95,7.0,3.0,0.43,12.0,11.0,0.92,11.0,24.0,35.0,54.69,0.60,0.52,0.45,35.48,72.73,14.61,15.26,5.09,7.32,1.08,55.75,55.75,108.49,93.24,15.25,0.42,18.82,58.99,1.36,70.79,0.82,0,0,HOU,Home,Loss,0,55.0,18.0,14.0,200.0,8.0,6.0,13.0,63.0,22.0,0.35,41.0,16.0,-0.10,22.0,6.0,0.27,7.0,5.0,0.71,9.0,20.0,29.0,45.31,0.82,0.43,0.40,27.27,64.52,17.48,12.09,9.06,11.54,0.87,40.62,40.62,83.09,96.69,-13.60,0.32,19.58,1.29,0.57,66.19,79.43,SAS
2004-05-20,Regular,2004,0,0,SAC,Away,Win,0,72.0,12.0,15.0,200.0,9.0,3.0,25.0,52.0,24.0,0.46,47.0,20.0,18.92,5.0,4.0,0.80,27.0,20.0,0.74,13.0,21.0,34.0,59.65,0.50,0.62,0.50,48.15,70.00,19.02,17.31,5.77,7.69,1.38,48.12,48.12,138.51,126.97,11.54,0.44,17.88,51.98,0.80,62.38,0.60,0,0,PHO,Home,Loss,0,66.0,10.0,19.0,200.0,8.0,6.0,27.0,48.0,21.0,0.44,39.0,17.0,11.92,9.0,4.0,0.44,26.0,20.0,0.77,9.0,14.0,23.0,40.35,0.48,0.61,0.48,30.00,51.85,24.22,12.10,9.08,12.77,1.38,31.25,31.25,99.85,108.93,-9.08,0.36,15.25,0.53,0.42,66.10,79.32,SAC
2004-05-20,Regular,2004,0,0,MIN,Away,Loss,0,85.0,19.0,22.0,200.0,12.0,3.0,28.0,65.0,32.0,0.49,40.0,22.0,6.85,25.0,10.0,0.40,15.0,11.0,0.73,15.0,20.0,35.0,55.56,0.59,0.62,0.57,46.88,64.52,23.50,18.46,4.62,6.67,1.31,58.62,58.62,130.79,135.41,-4.62,0.44,19.11,64.99,0.86,77.99,0.55,0,0,SEA,Home,Win,0,88.0,16.0,20.0,200.0,15.0,2.0,19.0,59.0,28.0,0.47,45.0,20.0,13.86,14.0,8.0,0.57,35.0,24.0,0.69,11.0,17.0,28.0,44.44,0.57,0.66,0.54,35.48,53.12,21.19,18.76,2.50,5.00,1.49,57.88,57.88,110.04,106.29,3.75,0.41,20.10,0.80,0.75,79.97,95.96,SEA
2004-05-21,Regular,2004,0,1,HOU,Away,Win,0,60.0,18.0,9.0,200.0,6.0,4.0,12.0,51.0,23.0,0.45,44.0,22.0,15.98,7.0,1.0,0.14,15.0,13.0,0.87,6.0,21.0,27.0,57.45,0.78,0.55,0.46,28.57,80.77,13.51,11.77,7.84,9.09,1.18,50.88,50.88,117.67,103.94,13.73,0.43,25.21,50.99,2.00,61.19,0.67,0,0,CHA,Home,Loss,0,53.0,13.0,10.0,200.0,4.0,1.0,20.0,56.0,21.0,0.38,44.0,19.0,8.96,12.0,2.0,0.17,10.0,9.0,0.90,5.0,15.0,20.0,42.55,0.62,0.46,0.39,19.23,71.43,14.20,6.60,1.65,2.27,0.95,21.50,21.50,87.40,98.94,-11.54,0.34,17.43,1.30,0.40,60.64,72.77,HOU
2004-05-21,Regular,2004,0,0,NYL,Away,Loss,0,67.0,16.0,18.0,200.0,10.0,4.0,20.0,53.0,23.0,0.43,38.0,16.0,7.87,15.0,7.0,0.47,16.0,14.0,0.88,8.0,26.0,34.0,52.31,0.70,0.59,0.50,29.63,68.42,23.07,18.87,7.55,8.00,1.26,50.75,50.75,126.44,130.21,-3.77,0.37,20.01,52.99,0.89,63.59,0.56,0,0,IND,Home,Win,0,69.0,19.0,12.0,200.0,13.0,5.0,17.0,64.0,26.0,0.41,50.0,21.0,11.92,14.0,5.0,0.36,16.0,12.0,0.75,12.0,19.0,31.0,47.69,0.73,0.51,0.45,31.58,70.37,14.45,19.50,7.50,13.16,1.08,57.75,57.75,103.51,100.51,3.00,0.41,21.60,1.58,1.08,66.66,79.99,IND
2004-05-22,Regular,2004,0,1,PHO,Away,Win,1,65.0,13.0,14.0,200.0,10.0,3.0,18.0,51.0,22.0,0.43,39.0,16.0,9.88,12.0,6.0,0.50,18.0,15.0,0.83,1.0,29.0,30.0,49.18,0.59,0.59,0.49,4.17,78.38,19.20,19.61,5.88,5.77,1.27,45.75,45.75,127.45,113.73,13.72,0.34,18.55,51.00,0.93,61.20,0.71,0,0,CON,Home,Loss,0,58.0,15.0,14.0,200.0,10.0,1.0,19.0,63.0,24.0,0.38,52.0,24.0,13.00,11.0,0.0,0.00,12.0,10.0,0.83,8.0,23.0,31.0,50.82,0.62,0.44,0.38,21.62,95.83,17.02,14.08,1.41,2.56,0.92,34.00,34.00,81.66,91.51,-9.85,0.35,17.30,1.07,0.71,71.03,85.24,PHO
2004-05-22,Regular,2004,0,1,MIN,Away,Win,1,69.0,20.0,9.0,200.0,7.0,2.0,17.0,63.0,29.0,0.46,43.0,25.0,8.94,20.0,4.0,0.20,10.0,7.0,0.70,10.0,22.0,32.0,51.61,0.69,0.53,0.49,35.71,64.71,11.78,11.11,3.18,3.77,1.10,56.00,56.00,109.54,96.84,12.70,0.47,22.83,62.99,2.22,75.59,0.78,1,0,SAC,Home,Loss,1,61.0,7.0,12.0,200.0,7.0,5.0,18.0,63.0,26.0,0.41,53.0,25.0,15.98,10.0,1.0,0.10,11.0,8.0,0.73,12.0,18.0,30.0,48.39,0.27,0.47,0.42,35.29,64.29,15.03,11.01,7.87,11.63,0.97,33.12,33.12,95.97,108.56,-12.59,0.41,9.07,0.58,0.58,63.56,76.27,MIN
2004-05-22,Regular,2004,0,0,DET,Away,Win,0,73.0,18.0,8.0,200.0,5.0,2.0,15.0,64.0,27.0,0.42,58.0,24.0,20.95,6.0,3.0,0.50,21.0,16.0,0.76,21.0,24.0,45.0,60.00,0.67,0.53,0.45,55.26,64.86,9.85,7.81,3.13,4.26,1.14,65.62,65.62,114.08,93.76,20.32,0.53,22.29,63.99,2.25,76.79,0.62,1,0,SAS,Home,Loss,1,60.0,12.0,10.0,200.0,4.0,4.0,20.0,58.0,23.0,0.40,47.0,19.0,11.93,11.0,4.0,0.36,14.0,10.0,0.71,13.0,17.0,30.0,40.00,0.52,0.49,0.43,35.14,44.74,13.48,6.97,6.97,6.90,1.03,37.00,37.00,104.58,127.24,-22.66,0.42,16.25,1.20,0.40,57.37,68.84,DET
2004-05-22,Regular,2004,0,0,LAS,Away,Loss,0,67.0,13.0,17.0,200.0,4.0,4.0,26.0,63.0,23.0,0.37,51.0,20.0,10.95,12.0,3.0,0.25,21.0,18.0,0.86,5.0,18.0,23.0,42.59,0.57,0.50,0.39,17.24,72.00,19.05,6.35,6.35,9.30,1.06,21.38,21.38,106.35,147.62,-41.27,0.31,15.52,63.00,0.76,75.60,0.24,1,0,SEA,Home,Win,1,93.0,14.0,14.0,200.0,9.0,5.0,23.0,58.0,31.0,0.53,43.0,24.0,15.88,15.0,7.0,0.47,29.0,24.0,0.83,7.0,24.0,31.0,57.41,0.45,0.72,0.59,28.00,82.76,16.52,11.68,6.49,9.80,1.60,66.12,66.12,120.65,86.92,33.73,0.48,19.12,1.00,0.64,77.08,92.50,SEA
2004-05-22,Regular,2004,0,1,CHA,Away,Win,0,71.0,10.0,19.0,200.0,6.0,1.0,20.0,51.0,24.0,0.47,40.0,21.0,12.94,11.0,3.0,0.27,23.0,20.0,0.87,10.0,23.0,33.0,57.89,0.42,0.63,0.50,38.46,74.19,23.71,11.77,1.96,1.85,1.39,39.38,39.38,139.24,133.36,5.88,0.40,14.31,50.99,0.53,61.19,0.32,0,0,WAS,Home,Loss,0,68.0,16.0,12.0,200.0,13.0,6.0,21.0,60.0,27.0,0.45,54.0,24.0,20.95,6.0,3.0,0.50,13.0,11.0,0.85,8.0,16.0,24.0,42.11,0.59,0.54,0.47,25.81,61.54,15.44,19.87,9.17,15.00,1.13,50.62,50.62,103.93,108.51,-4.58,0.42,19.45,1.33,1.08,65.43,78.52,CHA
