gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2008-05-17,Regular,2008,0,0,ATL,Away,Win,0,67.0,15.0,16.0,194.0,7.0,1.0,25.0,71.0,28.0,0.39,58.0,25.0,14.96,13.0,3.0,0.23,16.0,8.0,0.50,9.0,20.0,29.0,35.37,0.54,0.45,0.42,20.93,51.28,17.01,9.86,1.41,1.52,0.94,26.25,27.06,94.37,140.85,-46.48,0.36,15.80,71.00,0.94,87.84,0.44,0,0,CON,Home,Loss,0,100.0,24.0,10.0,194.0,5.0,5.0,17.0,81.0,37.0,0.46,66.0,32.0,21.94,15.0,5.0,0.33,27.0,21.0,0.78,19.0,34.0,53.0,64.63,0.65,0.58,0.49,48.72,79.07,9.72,5.89,5.89,8.62,1.23,89.12,91.88,117.76,78.90,38.86,0.51,23.27,2.40,0.50,84.92,105.06,ATL
2008-05-17,Regular,2008,0,0,HOU,Away,Loss,0,66.0,13.0,22.0,195.0,8.0,2.0,25.0,58.0,25.0,0.43,44.0,21.0,10.93,14.0,4.0,0.29,18.0,12.0,0.67,9.0,24.0,33.0,47.14,0.52,0.53,0.47,31.03,58.54,25.02,13.80,3.45,3.51,1.14,31.25,32.05,113.81,146.58,-32.77,0.35,15.28,57.99,0.59,71.37,0.36,0,0,DET,Home,Win,0,85.0,16.0,16.0,195.0,14.0,3.0,15.0,71.0,28.0,0.39,57.0,20.0,13.89,14.0,8.0,0.57,24.0,21.0,0.88,17.0,20.0,37.0,52.86,0.57,0.56,0.45,41.46,68.97,16.40,18.55,3.98,6.82,1.20,64.25,65.90,112.64,87.46,25.18,0.40,17.31,1.00,0.88,75.46,92.87,DET
2008-05-17,Regular,2008,0,0,WAS,Away,Loss,0,53.0,11.0,22.0,196.0,8.0,3.0,20.0,49.0,21.0,0.43,40.0,19.0,11.96,9.0,2.0,0.22,16.0,9.0,0.56,5.0,24.0,29.0,51.79,0.52,0.50,0.45,18.52,82.76,28.19,16.33,6.12,6.52,1.08,23.25,23.72,108.19,130.64,-22.45,0.32,14.67,48.99,0.50,59.99,0.36,0,0,IND,Home,Win,0,64.0,13.0,14.0,196.0,11.0,7.0,22.0,58.0,26.0,0.45,46.0,22.0,13.93,12.0,4.0,0.33,9.0,8.0,0.89,5.0,22.0,27.0,48.21,0.50,0.53,0.48,17.24,81.48,18.43,15.88,10.11,17.50,1.10,44.62,45.53,92.41,76.52,15.89,0.39,16.04,0.93,0.79,69.26,84.81,IND
2008-05-17,Regular,2008,0,0,LAS,Away,Win,0,99.0,21.0,18.0,195.0,9.0,5.0,19.0,70.0,36.0,0.51,56.0,29.0,21.90,14.0,7.0,0.50,32.0,20.0,0.62,13.0,29.0,42.0,58.33,0.58,0.64,0.56,37.14,78.38,17.63,12.86,7.14,10.42,1.41,76.75,78.72,141.45,134.30,7.15,0.48,22.12,69.99,1.17,86.14,0.50,0,0,PHO,Home,Loss,0,94.0,16.0,11.0,196.0,10.0,4.0,23.0,78.0,35.0,0.45,48.0,26.0,4.88,30.0,9.0,0.30,21.0,15.0,0.71,8.0,22.0,30.0,41.67,0.46,0.57,0.51,21.62,62.86,11.20,11.75,4.70,7.14,1.21,59.62,60.84,110.42,116.29,-5.87,0.43,16.71,1.45,0.91,85.13,104.24,LAS
2008-05-17,Regular,2008,0,0,SAS,Away,Loss,0,64.0,13.0,13.0,196.0,11.0,7.0,19.0,74.0,24.0,0.32,55.0,20.0,4.95,19.0,4.0,0.21,14.0,12.0,0.86,16.0,14.0,30.0,41.67,0.54,0.42,0.35,36.36,50.00,13.95,14.87,9.46,13.73,0.86,38.25,39.03,86.50,98.66,-12.16,0.34,13.85,73.99,1.00,90.60,0.85,0,0,SAC,Home,Win,0,73.0,16.0,23.0,195.0,7.0,8.0,14.0,60.0,26.0,0.43,51.0,22.0,16.93,9.0,4.0,0.44,20.0,17.0,0.85,14.0,28.0,42.0,58.33,0.62,0.57,0.47,50.00,63.64,25.05,8.88,10.14,14.55,1.22,56.50,57.95,92.56,81.15,11.41,0.38,17.74,0.70,0.30,78.87,97.07,SAC
2008-05-17,Regular,2008,0,0,CHI,Away,Loss,0,61.0,7.0,19.0,195.0,5.0,6.0,19.0,53.0,20.0,0.38,42.0,18.0,8.96,11.0,2.0,0.18,25.0,19.0,0.76,10.0,30.0,40.0,54.05,0.35,0.52,0.40,31.25,71.43,22.89,9.44,11.32,10.71,1.15,33.88,34.75,115.12,126.44,-11.32,0.32,10.29,52.99,0.37,65.22,0.26,0,0,SEA,Home,Win,0,67.0,14.0,9.0,193.0,7.0,3.0,19.0,71.0,26.0,0.37,56.0,23.0,10.96,15.0,3.0,0.20,15.0,12.0,0.80,12.0,22.0,34.0,45.95,0.54,0.45,0.39,28.57,68.75,10.39,10.14,4.35,7.14,0.94,42.12,43.65,97.09,88.39,8.70,0.38,16.02,1.56,0.78,69.01,85.82,SEA
2008-05-18,Regular,2008,1,0,DET,Away,Loss,0,70.0,19.0,23.0,195.0,5.0,4.0,24.0,56.0,23.0,0.41,46.0,21.0,12.96,10.0,2.0,0.20,32.0,22.0,0.69,9.0,24.0,33.0,55.93,0.83,0.56,0.43,31.03,80.00,24.71,8.93,7.14,7.27,1.25,36.00,36.92,125.02,150.03,-25.01,0.33,22.64,55.99,0.83,68.91,0.22,0,0,MIN,Home,Win,0,84.0,20.0,11.0,194.0,12.0,4.0,30.0,66.0,32.0,0.48,55.0,29.0,20.95,11.0,3.0,0.27,23.0,17.0,0.74,6.0,20.0,26.0,44.07,0.62,0.59,0.51,20.00,68.97,12.63,15.42,5.14,8.70,1.27,56.88,58.64,107.97,89.97,18.00,0.45,23.02,1.82,1.09,77.80,96.25,MIN
2008-05-18,Regular,2008,0,1,CON,Away,Win,0,77.0,22.0,20.0,196.0,8.0,0.0,17.0,60.0,27.0,0.45,37.0,17.0,3.83,23.0,10.0,0.43,16.0,13.0,0.81,13.0,26.0,39.0,63.93,0.81,0.61,0.53,46.43,78.79,22.98,13.34,0.00,0.00,1.28,60.00,61.22,128.35,105.02,23.33,0.40,23.17,59.99,1.10,73.46,0.40,0,0,NYL,Home,Loss,0,63.0,12.0,20.0,194.0,9.0,1.0,22.0,59.0,24.0,0.41,42.0,19.0,6.92,17.0,5.0,0.29,12.0,10.0,0.83,7.0,15.0,22.0,36.07,0.50,0.51,0.45,21.21,53.57,23.73,12.52,1.39,2.70,1.07,23.50,24.23,87.65,107.12,-19.47,0.33,14.00,0.60,0.45,71.88,88.92,CON
2008-05-20,Regular,2008,0,1,PHO,Away,Loss,2,76.0,13.0,18.0,197.0,9.0,2.0,29.0,64.0,27.0,0.42,47.0,22.0,9.92,17.0,5.0,0.29,20.0,17.0,0.85,6.0,21.0,27.0,42.86,0.48,0.56,0.46,18.18,70.00,19.82,14.06,3.12,4.76,1.19,33.75,34.26,118.75,126.56,-7.81,0.36,15.08,64.00,0.72,77.97,0.50,0,1,SAS,Home,Win,2,81.0,19.0,19.0,195.0,4.0,3.0,21.0,59.0,26.0,0.44,42.0,22.0,8.93,17.0,4.0,0.24,31.0,25.0,0.81,9.0,27.0,36.0,57.14,0.73,0.62,0.47,30.00,81.82,20.73,4.90,3.68,6.38,1.37,50.88,52.18,99.30,93.17,6.13,0.38,22.79,1.00,0.21,81.57,100.39,SAS
2008-05-20,Regular,2008,1,0,SAC,Away,Loss,2,62.0,15.0,23.0,195.0,5.0,0.0,27.0,65.0,25.0,0.38,53.0,20.0,12.92,12.0,5.0,0.42,10.0,7.0,0.70,13.0,25.0,38.0,55.88,0.60,0.46,0.42,38.24,73.53,24.89,7.69,0.00,0.00,0.95,24.75,25.38,95.40,113.86,-18.46,0.33,15.21,64.99,0.65,79.99,0.22,1,0,SEA,Home,Win,2,74.0,16.0,14.0,194.0,12.0,7.0,17.0,60.0,23.0,0.38,45.0,17.0,7.90,15.0,6.0,0.40,23.0,22.0,0.96,9.0,21.0,30.0,44.12,0.70,0.57,0.43,26.47,61.76,16.64,16.83,9.81,13.21,1.23,57.62,59.40,103.76,86.93,16.83,0.35,20.03,1.14,0.86,71.32,88.23,SEA
