gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2007-05-19,Regular,2007,0,0,SAC,Away,Loss,0,68.0,13.0,18.0,200.0,10.0,8.0,24.0,60.0,26.0,0.43,48.0,21.0,13.92,12.0,5.0,0.42,16.0,11.0,0.69,9.0,13.0,22.0,37.93,0.50,0.54,0.47,27.27,52.00,21.17,16.67,13.34,13.33,1.13,36.75,36.75,113.35,125.02,-11.67,0.38,15.48,59.99,0.72,71.99,0.56,0,0,DET,Home,Win,0,75.0,17.0,22.0,200.0,7.0,4.0,20.0,68.0,28.0,0.41,60.0,26.0,19.97,8.0,2.0,0.25,18.0,17.0,0.94,12.0,24.0,36.0,62.07,0.61,0.52,0.43,48.00,72.73,22.47,8.44,4.82,8.33,1.10,43.25,43.25,90.44,82.00,8.44,0.36,17.16,0.77,0.32,82.93,99.52,DET
2007-05-19,Regular,2007,0,0,MIN,Away,Loss,0,64.0,7.0,14.0,200.0,4.0,1.0,19.0,65.0,25.0,0.38,60.0,25.0,20.00,5.0,0.0,0.00,20.0,14.0,0.70,15.0,20.0,35.0,55.56,0.28,0.46,0.38,44.12,68.97,15.95,6.15,1.54,1.96,0.98,26.25,26.25,98.48,127.71,-29.23,0.39,9.07,64.99,0.50,77.99,0.29,0,0,IND,Home,Win,0,83.0,19.0,13.0,200.0,4.0,4.0,25.0,63.0,31.0,0.49,51.0,24.0,18.89,12.0,7.0,0.58,14.0,14.0,1.00,9.0,19.0,28.0,44.44,0.61,0.63,0.55,31.03,55.88,15.82,5.67,5.67,6.67,1.32,55.25,55.25,117.58,90.66,26.92,0.46,21.39,1.46,0.31,70.59,84.71,IND
2007-05-19,Regular,2007,0,0,SAS,Away,Loss,0,72.0,12.0,14.0,200.0,11.0,4.0,17.0,74.0,26.0,0.35,57.0,24.0,8.97,17.0,2.0,0.12,23.0,18.0,0.78,14.0,21.0,35.0,53.85,0.46,0.46,0.36,35.00,84.00,14.27,14.87,5.41,8.51,0.97,42.12,42.12,97.31,109.47,-12.16,0.35,13.35,73.99,0.86,88.79,0.79,0,0,PHO,Home,Win,0,81.0,23.0,19.0,200.0,6.0,2.0,19.0,63.0,31.0,0.49,47.0,26.0,14.92,16.0,5.0,0.31,17.0,14.0,0.82,4.0,26.0,30.0,46.15,0.74,0.61,0.53,16.00,65.00,21.23,7.12,2.37,3.51,1.29,53.38,53.38,96.17,85.48,10.69,0.40,23.58,1.21,0.32,84.23,101.08,PHO
2007-05-19,Regular,2007,0,0,HOU,Away,Loss,0,69.0,17.0,12.0,200.0,7.0,2.0,22.0,61.0,26.0,0.43,47.0,21.0,11.92,14.0,5.0,0.36,14.0,12.0,0.86,6.0,19.0,25.0,45.45,0.65,0.54,0.47,23.08,65.52,15.16,11.48,3.28,4.88,1.13,41.25,41.25,113.13,134.45,-21.32,0.39,20.28,60.99,1.42,73.19,0.58,0,0,SEA,Home,Win,0,82.0,15.0,12.0,200.0,7.0,8.0,19.0,62.0,28.0,0.45,41.0,21.0,6.89,21.0,7.0,0.33,23.0,19.0,0.83,10.0,20.0,30.0,54.55,0.54,0.61,0.51,34.48,76.92,14.27,9.85,11.26,17.02,1.32,60.38,60.38,115.38,97.09,18.29,0.44,19.02,1.25,0.58,71.07,85.28,SEA
2007-05-19,Regular,2007,0,0,CON,Away,Win,0,89.0,16.0,14.0,200.0,10.0,3.0,24.0,67.0,26.0,0.39,46.0,20.0,4.91,21.0,6.0,0.29,35.0,31.0,0.89,14.0,19.0,33.0,50.00,0.62,0.60,0.43,37.84,65.52,14.52,14.93,4.48,5.66,1.33,56.88,56.88,132.86,119.42,13.44,0.39,19.61,66.99,1.14,80.39,0.71,0,0,WAS,Home,Loss,0,80.0,16.0,17.0,200.0,4.0,6.0,25.0,66.0,30.0,0.45,53.0,25.0,16.92,13.0,5.0,0.38,19.0,15.0,0.79,10.0,23.0,33.0,50.00,0.53,0.57,0.49,34.48,62.16,18.61,5.07,7.60,13.04,1.21,47.12,47.12,101.36,112.76,-11.40,0.41,17.65,0.94,0.24,78.93,94.72,CON
2007-05-20,Regular,2007,0,1,SAC,Away,Win,0,74.0,14.0,20.0,200.0,4.0,3.0,32.0,60.0,23.0,0.38,47.0,16.0,9.88,13.0,7.0,0.54,28.0,21.0,0.75,15.0,27.0,42.0,64.62,0.61,0.56,0.44,46.88,81.82,21.66,6.67,5.00,5.77,1.23,38.75,38.75,123.35,106.68,16.67,0.35,17.14,59.99,0.70,71.99,0.20,0,1,MIN,Home,Loss,0,64.0,13.0,9.0,200.0,10.0,3.0,23.0,61.0,19.0,0.31,52.0,18.0,9.98,9.0,1.0,0.11,37.0,25.0,0.68,6.0,17.0,23.0,35.38,0.68,0.46,0.32,18.18,53.12,10.43,13.68,4.11,6.38,1.05,28.62,28.62,87.58,101.26,-13.68,0.30,19.48,1.44,1.11,73.08,87.70,SAC
2007-05-20,Regular,2007,0,0,CHI,Away,Loss,0,71.0,17.0,16.0,200.0,10.0,5.0,19.0,67.0,25.0,0.37,50.0,18.0,7.90,17.0,7.0,0.41,22.0,14.0,0.64,13.0,23.0,36.0,53.73,0.68,0.49,0.43,35.14,76.67,17.26,14.93,7.46,13.51,1.06,49.25,49.25,105.99,123.90,-17.91,0.36,18.82,66.99,1.06,80.39,0.62,0,0,NYL,Home,Win,0,83.0,20.0,14.0,200.0,5.0,4.0,16.0,59.0,26.0,0.44,37.0,13.0,3.78,22.0,13.0,0.59,20.0,18.0,0.90,7.0,24.0,31.0,46.27,0.77,0.65,0.55,23.33,64.86,17.11,6.85,5.48,8.00,1.41,63.25,63.25,113.65,97.22,16.43,0.39,23.75,1.43,0.36,73.03,87.64,NYL
2007-05-22,Regular,2007,0,0,LAS,Away,Win,0,81.0,18.0,15.0,200.0,8.0,5.0,24.0,77.0,33.0,0.43,68.0,31.0,23.97,9.0,2.0,0.22,16.0,13.0,0.81,17.0,35.0,52.0,60.47,0.55,0.50,0.44,42.50,76.09,15.15,10.39,6.49,10.20,1.05,64.50,64.50,105.21,83.13,22.08,0.44,17.48,76.99,1.20,92.39,0.53,0,1,CHI,Home,Loss,1,64.0,16.0,14.0,200.0,5.0,3.0,18.0,72.0,24.0,0.33,49.0,15.0,0.88,23.0,9.0,0.39,12.0,7.0,0.58,11.0,23.0,34.0,39.53,0.67,0.43,0.40,23.91,57.50,15.34,6.74,4.04,4.41,0.89,34.75,34.75,86.28,109.19,-22.91,0.32,16.54,1.14,0.36,74.18,89.02,LAS
2007-05-22,Regular,2007,0,2,MIN,Away,Loss,1,75.0,14.0,19.0,200.0,5.0,1.0,29.0,59.0,24.0,0.41,45.0,18.0,9.90,14.0,6.0,0.43,23.0,21.0,0.91,4.0,22.0,26.0,44.83,0.58,0.59,0.46,13.33,78.57,21.56,8.47,1.69,1.89,1.27,29.12,29.12,127.12,144.07,-16.95,0.32,17.10,59.00,0.74,70.80,0.26,1,0,DET,Home,Win,2,85.0,19.0,15.0,200.0,10.0,6.0,22.0,59.0,30.0,0.51,53.0,28.0,23.97,6.0,2.0,0.33,31.0,23.0,0.74,6.0,26.0,32.0,55.17,0.63,0.65,0.53,21.43,86.67,17.12,12.41,7.45,13.33,1.44,63.62,63.62,105.49,93.08,12.41,0.44,23.94,1.27,0.67,80.58,96.70,DET
2007-05-22,Regular,2007,1,1,SAC,Away,Win,1,70.0,17.0,15.0,200.0,9.0,4.0,17.0,75.0,27.0,0.36,61.0,25.0,12.97,14.0,2.0,0.14,17.0,14.0,0.82,25.0,25.0,50.0,69.44,0.63,0.44,0.37,59.52,83.33,15.39,12.00,5.33,9.52,0.93,57.62,57.62,93.35,69.34,24.01,0.42,17.08,74.99,1.13,89.99,0.60,0,1,WAS,Home,Loss,2,52.0,12.0,22.0,200.0,10.0,6.0,22.0,56.0,18.0,0.32,42.0,13.0,3.91,14.0,5.0,0.36,15.0,11.0,0.73,5.0,17.0,22.0,30.56,0.67,0.44,0.37,16.67,40.48,26.00,13.38,8.03,9.84,0.93,17.12,17.12,69.56,93.63,-24.07,0.25,14.39,0.55,0.45,74.76,89.71,SAC
