gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2017-05-13,Regular,2017,0,0,ATL,Away,Win,0,81,12,8,200,9,3,20,67,26,0.39,46,22,0.48,21,4,0.19,27,25,0.93,3,30,33,42.86,0.46,0.56,0.42,8.11,75.00,9.21,10.94,3.65,5.66,1.21,52.12,52.12,98.49,89.98,8.51,0.36,15.97,82.24,1.50,98.69,1.12,0,0,CON,Home,Loss,0,74,11,17,200,3,6,23,74,27,0.36,53,20,0.38,21,7,0.33,20,13,0.65,10,34,44,57.14,0.41,0.47,0.41,25.00,91.89,17.03,3.43,6.85,13.04,1.00,38.00,38.00,84.50,92.50,-8.00,0.33,11.80,0.65,0.18,87.57,105.08,ATL
2017-05-13,Regular,2017,0,0,SEA,Away,Loss,0,68,20,23,200,4,7,16,50,26,0.52,34,22,0.65,16,4,0.25,12,12,1.00,3,24,27,55.10,0.77,0.65,0.56,15.00,82.76,29.38,5.41,9.47,12.96,1.36,47.00,47.00,91.95,105.48,-13.53,0.37,22.80,73.95,0.87,88.74,0.17,0,0,LAS,Home,Win,0,78,20,11,200,14,0,19,72,33,0.46,54,25,0.46,18,8,0.44,8,4,0.50,5,17,22,44.90,0.61,0.53,0.51,17.24,85.00,12.71,18.25,0.00,0.00,1.08,52.25,52.25,101.67,88.63,13.04,0.42,20.10,1.82,1.27,76.72,92.06,LAS
2017-05-13,Regular,2017,0,0,SAS,Away,Loss,0,64,8,13,200,3,1,22,60,23,0.38,55,22,0.40,5,1,0.20,29,17,0.59,13,20,33,47.83,0.35,0.48,0.39,33.33,66.67,15.16,4.20,1.40,1.85,1.07,24.12,24.12,89.64,102.24,-12.60,0.38,11.72,71.40,0.62,85.68,0.23,0,0,NYL,Home,Win,0,73,18,13,200,4,1,26,61,26,0.43,54,25,0.46,7,1,0.14,27,20,0.74,10,26,36,52.17,0.69,0.55,0.43,33.33,66.67,15.14,5.38,1.34,1.82,1.20,43.62,43.62,98.12,86.02,12.10,0.41,22.47,1.38,0.31,74.40,89.28,NYL
2017-05-14,Regular,2017,0,0,CHI,Away,Loss,0,61,13,23,200,7,6,17,68,24,0.35,61,23,0.38,7,1,0.14,19,12,0.63,15,29,44,53.01,0.54,0.42,0.36,35.71,70.73,23.15,8.56,7.34,11.32,0.90,34.12,34.12,74.58,85.59,-11.01,0.32,13.59,81.79,0.57,98.15,0.30,0,0,MIN,Home,Win,0,70,21,15,200,11,4,18,73,27,0.37,53,24,0.45,20,3,0.15,17,13,0.76,12,27,39,46.99,0.78,0.46,0.39,29.27,64.29,15.71,13.81,5.02,6.56,0.96,53.12,53.12,87.87,76.58,11.29,0.36,20.69,1.40,0.73,79.66,95.59,MIN
2017-05-14,Regular,2017,0,0,DAL,Away,Win,0,68,9,17,200,7,1,20,60,25,0.42,50,24,0.48,10,1,0.10,20,17,0.85,12,29,41,70.69,0.36,0.53,0.42,41.38,100.00,19.81,10.07,1.44,2.86,1.13,39.25,39.25,97.84,83.45,14.39,0.38,11.66,69.50,0.53,83.40,0.41,0,0,PHO,Home,Loss,0,58,12,14,200,7,4,18,54,23,0.43,35,19,0.54,19,4,0.21,15,8,0.53,0,17,17,29.31,0.52,0.51,0.46,0.00,58.62,18.77,9.46,5.41,8.00,1.07,24.62,24.62,78.38,91.89,-13.51,0.34,16.35,0.86,0.50,74.00,88.80,DAL
2017-05-14,Regular,2017,0,0,IND,Away,Loss,0,82,17,13,200,10,3,27,68,30,0.44,51,21,0.41,17,9,0.53,15,13,0.87,11,14,25,42.37,0.57,0.58,0.51,35.48,50.00,14.84,13.78,4.13,6.38,1.21,50.38,50.38,112.99,119.88,-6.89,0.43,18.60,72.57,1.31,87.08,0.77,0,1,SEA,Home,Win,0,87,13,20,200,4,2,17,60,29,0.48,47,24,0.51,13,5,0.38,27,24,0.89,14,20,34,57.63,0.45,0.66,0.53,50.00,64.52,21.77,5.19,2.59,3.92,1.45,51.38,51.38,112.78,106.30,6.48,0.44,16.03,0.65,0.20,77.14,92.57,SEA
2017-05-14,Regular,2017,0,1,SAS,Away,Loss,0,74,16,15,200,7,3,27,60,24,0.40,41,16,0.39,19,8,0.42,18,18,1.00,7,16,23,37.70,0.67,0.58,0.47,22.58,53.33,18.09,9.52,4.08,6.82,1.23,38.75,38.75,100.68,121.09,-20.41,0.35,19.26,73.50,1.07,88.20,0.47,0,0,WAS,Home,Win,0,89,19,14,200,11,2,19,63,28,0.44,44,22,0.50,19,6,0.32,31,27,0.87,14,24,38,62.30,0.68,0.64,0.49,46.67,77.42,15.45,14.55,2.65,4.88,1.41,70.62,70.62,117.72,97.88,19.84,0.44,23.07,1.36,0.79,75.60,90.72,WAS
2017-05-17,Regular,2017,0,1,IND,Away,Loss,2,62,11,12,200,7,2,23,68,24,0.35,53,23,0.43,15,1,0.07,17,13,0.76,7,22,29,44.62,0.46,0.43,0.36,18.92,78.57,13.72,8.99,2.57,4.35,0.91,24.62,24.62,79.60,109.13,-29.53,0.33,13.17,77.89,0.92,93.47,0.58,0,1,PHO,Home,Win,2,85,21,16,200,5,6,19,63,32,0.51,46,28,0.61,17,4,0.24,24,17,0.71,6,30,36,55.38,0.66,0.62,0.54,21.43,81.08,17.87,6.02,7.22,11.32,1.35,63.75,63.75,102.32,74.64,27.68,0.44,23.48,1.31,0.31,83.07,99.68,PHO
2017-05-18,Regular,2017,1,0,MIN,Away,Win,3,90,20,11,200,4,2,18,70,32,0.46,49,23,0.47,21,9,0.43,24,17,0.71,6,31,37,52.86,0.62,0.60,0.52,19.35,79.49,12.01,4.84,2.42,3.85,1.29,63.75,63.75,108.79,85.82,22.97,0.43,22.11,82.73,1.82,99.28,0.36,1,0,NYL,Home,Loss,4,71,14,11,200,7,2,23,68,24,0.35,52,18,0.35,16,6,0.38,21,17,0.81,8,25,33,47.14,0.58,0.49,0.40,20.51,80.65,12.47,9.21,2.63,4.08,1.04,39.38,39.38,93.43,118.44,-25.01,0.34,16.71,1.27,0.64,75.99,91.19,MIN
2017-05-19,Regular,2017,1,0,ATL,Away,Win,5,91,20,15,200,8,6,18,67,37,0.55,48,31,0.65,19,6,0.32,20,11,0.55,8,29,37,54.41,0.54,0.64,0.60,26.67,76.32,16.52,9.82,7.37,10.34,1.36,73.00,73.00,111.74,101.92,9.82,0.50,21.46,81.44,1.33,97.73,0.53,0,1,CHI,Home,Loss,4,83,18,12,200,9,3,22,77,30,0.39,58,24,0.41,19,6,0.32,17,17,1.00,9,22,31,45.59,0.60,0.51,0.43,23.68,73.33,12.44,11.08,3.69,6.25,1.08,51.38,51.38,102.22,112.07,-9.85,0.38,18.09,1.50,0.75,81.20,97.44,ATL
2017-05-19,Regular,2017,1,0,WAS,Away,Loss,4,89,23,14,200,7,1,18,62,31,0.50,38,22,0.58,24,9,0.38,19,18,0.95,8,18,26,50.98,0.74,0.67,0.57,28.57,78.26,16.60,9.44,1.35,2.44,1.44,64.88,64.88,120.08,133.57,-13.49,0.46,25.38,74.12,1.64,88.94,0.50,1,0,LAS,Home,Win,5,99,20,11,200,8,3,15,62,34,0.55,41,24,0.59,21,10,0.48,22,21,0.95,5,20,25,49.02,0.59,0.74,0.63,21.74,71.43,13.30,10.55,3.96,7.89,1.60,76.75,76.75,130.59,117.40,13.19,0.50,24.00,1.82,0.73,75.81,90.97,LAS
2017-05-19,Regular,2017,1,1,PHO,Away,Win,1,78,15,11,200,8,8,21,63,22,0.35,47,16,0.34,16,6,0.38,34,28,0.82,9,28,37,47.44,0.68,0.55,0.40,22.50,73.68,12.37,10.29,10.29,13.33,1.24,57.50,57.50,100.35,92.63,7.72,0.34,20.26,77.73,1.36,93.28,0.73,0,2,SAS,Home,Loss,4,72,18,16,200,4,5,29,71,26,0.37,60,24,0.40,11,2,0.18,26,18,0.69,10,31,41,52.56,0.69,0.47,0.38,26.32,77.50,16.25,4.67,5.84,10.64,1.01,38.75,38.75,84.05,91.06,-7.01,0.34,19.24,1.12,0.25,85.66,102.79,PHO
2017-05-20,Regular,2017,2,0,MIN,Away,Win,1,89,16,18,200,7,4,22,65,27,0.42,47,22,0.47,18,5,0.28,34,30,0.88,17,20,37,59.68,0.59,0.61,0.45,50.00,71.43,18.37,9.18,5.24,8.16,1.37,57.50,57.50,116.69,114.07,2.62,0.41,19.04,76.27,0.89,91.52,0.39,1,0,DAL,Home,Loss,5,87,16,16,200,11,3,25,62,31,0.50,49,28,0.57,13,3,0.23,27,22,0.81,8,17,25,40.32,0.52,0.64,0.52,28.57,50.00,17.80,14.07,3.84,6.38,1.40,52.62,52.62,111.27,113.83,-2.56,0.44,19.48,1.00,0.69,78.19,93.83,MIN
