gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2013-05-24,Regular,2013,0,0,IND,Away,Win,0,79,17,15,196,10,6,17,65,32,0.49,49,27,0.55,16,5,0.31,11,10,0.91,11,21,32,52.46,0.53,0.59,0.53,40.74,61.76,17.68,14.28,8.57,14.29,1.22,62.38,63.65,112.84,91.42,21.42,0.46,18.45,70.01,1.13,85.73,0.67,0,0,SAS,Home,Loss,0,64,15,15,194,8,3,18,61,24,0.39,42,19,0.45,19,5,0.26,16,11,0.69,13,16,29,47.54,0.62,0.50,0.43,38.24,59.26,18.06,12.37,4.64,6.12,1.05,39.25,40.46,98.99,122.20,-23.21,0.38,17.87,1.00,0.53,64.65,79.98,IND
2013-05-25,Regular,2013,0,0,TUL,Away,Loss,0,81,14,22,194,10,2,23,64,24,0.38,48,19,0.40,16,5,0.31,30,28,0.93,9,22,31,43.06,0.58,0.57,0.41,23.68,64.71,22.18,11.38,2.28,3.17,1.27,39.75,40.98,92.19,111.54,-19.35,0.31,16.13,87.86,0.64,108.69,0.45,0,0,ATL,Home,Win,0,98,20,15,195,14,4,23,72,38,0.53,63,35,0.56,9,3,0.33,24,19,0.79,12,29,41,56.94,0.53,0.63,0.55,35.29,76.32,15.38,16.29,4.65,8.33,1.36,80.25,82.31,114.02,94.24,19.78,0.51,20.74,1.33,0.93,85.95,105.78,ATL
2013-05-25,Regular,2013,0,0,NYL,Away,Loss,0,69,16,16,195,6,1,17,71,27,0.38,61,22,0.36,10,5,0.50,10,10,1.00,8,29,37,46.84,0.59,0.47,0.42,22.22,67.44,17.51,7.45,1.24,1.92,0.97,40.25,41.28,85.67,100.57,-14.90,0.34,16.23,80.54,1.00,99.13,0.38,0,0,CON,Home,Win,0,81,17,10,195,8,4,10,78,31,0.40,52,21,0.40,26,10,0.38,11,9,0.82,14,28,42,53.16,0.55,0.50,0.46,32.56,77.78,10.77,10.58,5.29,6.56,1.04,67.38,69.11,107.09,91.22,15.87,0.42,16.97,1.70,0.80,75.64,93.10,CON
2013-05-26,Regular,2013,0,0,SEA,Away,Win,0,69,16,12,195,2,3,28,69,28,0.41,52,25,0.48,17,3,0.18,15,10,0.67,7,15,22,45.83,0.57,0.48,0.43,25.00,75.00,13.70,2.63,3.95,6.00,1.00,24.88,25.52,90.75,134.16,-43.41,0.38,17.70,76.03,1.33,93.58,0.17,0,0,LAS,Home,Loss,0,102,26,8,195,8,7,15,58,36,0.62,50,30,0.60,8,6,0.75,34,24,0.71,5,21,26,54.17,0.72,0.78,0.67,25.00,75.00,9.88,10.66,9.32,13.46,1.76,92.00,94.36,135.87,91.91,43.96,0.59,33.75,3.25,1.00,75.07,92.39,SEA
2013-05-27,Regular,2013,0,0,CHI,Away,Loss,0,102,15,12,195,8,6,18,73,37,0.51,57,29,0.51,16,8,0.50,23,20,0.87,13,28,41,58.57,0.41,0.65,0.56,37.14,80.00,12.62,10.01,7.51,10.91,1.40,80.62,82.69,127.68,100.14,27.54,0.51,16.69,79.89,1.25,98.33,0.67,0,0,PHO,Home,Win,0,80,13,14,196,6,7,21,68,29,0.43,55,25,0.45,13,4,0.31,20,18,0.90,7,22,29,41.43,0.45,0.55,0.46,20.00,62.86,15.42,7.51,8.76,12.28,1.18,46.50,47.45,100.09,127.61,-27.52,0.39,15.08,0.93,0.43,79.93,97.87,PHO
2013-05-27,Regular,2013,0,0,WAS,Away,Win,0,95,17,14,221,12,2,19,67,31,0.46,51,24,0.47,16,7,0.44,38,26,0.68,7,27,34,48.57,0.55,0.63,0.51,20.59,75.00,14.33,13.59,2.27,3.45,1.42,65.25,59.05,107.62,101.96,5.66,0.42,20.92,88.27,1.21,95.86,0.86,0,1,TUL,Home,Loss,1,90,25,15,221,6,4,26,74,32,0.43,58,24,0.41,16,8,0.50,22,18,0.82,9,27,36,51.43,0.78,0.57,0.49,25.00,79.41,15.20,6.93,4.62,7.84,1.22,62.50,56.56,103.97,109.75,-5.78,0.40,23.96,1.67,0.40,86.56,94.00,WAS
2013-05-31,Regular,2013,1,0,CON,Away,Loss,5,75,16,6,196,7,4,16,85,34,0.40,67,29,0.43,18,5,0.28,5,2,0.40,12,20,32,41.03,0.47,0.44,0.43,27.27,58.82,6.44,8.96,5.12,6.78,0.88,49.38,50.39,96.01,110.09,-14.08,0.43,15.27,78.12,2.67,95.66,1.17,0,1,CHI,Home,Win,3,86,16,13,195,2,5,12,70,32,0.46,59,28,0.47,11,4,0.36,20,18,0.90,14,32,46,58.97,0.50,0.58,0.49,41.18,72.73,14.16,2.54,6.36,7.46,1.23,68.00,69.74,109.37,95.38,13.99,0.46,17.74,1.23,0.15,78.63,96.78,CHI
2013-05-31,Regular,2013,1,0,ATL,Away,Win,5,86,19,13,195,12,8,16,68,34,0.50,52,30,0.58,16,4,0.25,17,14,0.82,12,24,36,55.38,0.56,0.60,0.53,40.00,68.57,14.69,16.38,10.92,17.39,1.26,76.62,78.58,117.41,105.12,12.29,0.49,20.54,73.25,1.46,90.15,0.92,1,0,IND,Home,Loss,6,77,15,13,196,7,4,16,66,28,0.42,46,20,0.43,20,8,0.40,16,13,0.81,11,18,29,44.62,0.54,0.55,0.48,31.43,60.00,15.11,10.00,5.72,7.69,1.17,51.00,52.04,110.03,122.89,-12.86,0.41,17.25,1.15,0.54,69.98,85.69,ATL
2013-05-31,Regular,2013,0,2,TUL,Away,Loss,3,76,13,16,222,9,5,15,75,22,0.29,44,14,0.32,31,8,0.26,29,24,0.83,19,21,40,51.95,0.59,0.47,0.35,42.22,65.62,15.42,11.44,6.36,8.62,1.01,47.12,42.45,96.62,99.16,-2.54,0.31,14.25,78.66,0.81,85.04,0.56,0,1,NYL,Home,Win,5,78,17,24,221,9,8,21,68,35,0.51,58,32,0.55,10,3,0.30,12,5,0.42,11,26,37,48.05,0.49,0.55,0.54,34.38,57.78,24.67,10.43,9.27,18.18,1.15,52.50,47.51,90.38,88.06,2.32,0.43,16.39,0.71,0.38,86.30,93.72,NYL
2013-06-01,Regular,2013,1,1,CON,Away,Loss,0,74,20,14,195,5,1,15,78,28,0.36,60,20,0.33,18,8,0.44,12,10,0.83,18,19,37,48.68,0.71,0.46,0.41,42.86,55.88,14.39,6.77,1.35,1.59,0.95,47.75,48.97,100.18,121.84,-21.66,0.38,18.74,73.87,1.43,90.92,0.36,0,0,MIN,Home,Win,0,90,24,10,195,9,8,12,74,37,0.50,63,32,0.51,11,5,0.45,16,11,0.69,15,24,39,51.32,0.65,0.58,0.53,44.12,57.14,10.98,11.97,10.64,13.33,1.22,86.50,88.72,119.73,98.44,21.29,0.54,23.77,2.40,0.90,75.17,92.52,MIN
