gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
1999-06-10,Regular,1999,0,0,SAC,Away,Win,0,78.0,12.0,25.0,200.0,10.0,3.0,25.0,72.0,29.0,0.40,59.0,26.0,15.96,13.0,3.0,0.23,27.0,17.0,0.63,12.0,27.0,39.0,55.71,0.41,0.50,0.42,31.58,84.38,22.96,13.89,4.17,6.52,1.08,33.62,33.62,108.35,138.91,-30.56,0.34,12.36,71.99,0.48,86.39,0.40,0,0,LAS,Home,Loss,0,100.0,22.0,17.0,200.0,13.0,7.0,24.0,64.0,34.0,0.53,46.0,24.0,15.84,18.0,10.0,0.56,32.0,22.0,0.69,5.0,26.0,31.0,44.29,0.65,0.70,0.61,15.62,68.42,17.88,14.67,7.90,11.86,1.56,77.50,77.50,112.84,88.02,24.82,0.45,24.74,1.29,0.76,88.62,106.34,SAC
1999-06-10,Regular,1999,0,0,CLE,Away,Loss,0,60.0,14.0,30.0,200.0,8.0,0.0,20.0,54.0,23.0,0.43,43.0,20.0,11.94,11.0,3.0,0.27,17.0,11.0,0.65,11.0,18.0,29.0,49.15,0.61,0.52,0.45,40.74,56.25,32.79,14.82,0.00,0.00,1.11,19.62,19.62,111.13,161.14,-50.01,0.32,15.47,53.99,0.47,64.79,0.27,0,0,NYL,Home,Win,0,87.0,19.0,15.0,200.0,14.0,3.0,24.0,68.0,34.0,0.50,55.0,29.0,20.93,13.0,5.0,0.38,19.0,14.0,0.74,14.0,16.0,30.0,50.85,0.56,0.60,0.54,43.75,59.26,16.42,19.02,4.07,6.98,1.28,63.88,63.88,118.17,81.50,36.67,0.49,20.29,1.27,0.93,73.62,88.34,NYL
1999-06-10,Regular,1999,0,0,HOU,Away,Win,0,77.0,15.0,18.0,200.0,9.0,9.0,16.0,59.0,30.0,0.51,45.0,23.0,15.88,14.0,7.0,0.50,13.0,10.0,0.77,12.0,22.0,34.0,56.67,0.50,0.62,0.57,46.15,64.71,21.76,15.26,15.26,20.93,1.31,63.38,63.38,130.53,106.80,23.73,0.46,17.39,58.99,0.83,70.79,0.50,0,0,ORL,Home,Loss,0,63.0,14.0,18.0,200.0,11.0,2.0,18.0,61.0,22.0,0.36,43.0,15.0,3.89,18.0,7.0,0.39,14.0,12.0,0.86,12.0,14.0,26.0,43.33,0.64,0.49,0.42,35.29,53.85,21.14,16.84,3.06,4.44,1.03,34.50,34.50,96.42,117.85,-21.43,0.33,16.12,0.78,0.61,65.34,78.41,HOU
1999-06-10,Regular,1999,0,0,CHA,Away,Win,0,83.0,20.0,9.0,200.0,11.0,4.0,21.0,61.0,31.0,0.51,48.0,25.0,17.90,13.0,6.0,0.46,28.0,15.0,0.54,8.0,21.0,29.0,43.94,0.65,0.62,0.56,24.24,63.64,10.93,18.04,6.56,8.70,1.36,66.00,66.00,136.09,119.69,16.40,0.50,25.75,60.99,2.22,73.19,1.22,0,0,WAS,Home,Loss,0,73.0,20.0,15.0,200.0,2.0,3.0,22.0,64.0,28.0,0.44,46.0,24.0,9.94,18.0,4.0,0.22,17.0,13.0,0.76,12.0,25.0,37.0,56.06,0.71,0.54,0.47,36.36,75.76,17.35,2.73,4.09,6.25,1.14,48.38,48.38,99.58,113.22,-13.64,0.42,21.85,1.33,0.13,73.31,87.97,CHA
1999-06-12,Regular,1999,1,0,NYL,Away,Win,1,68.0,14.0,17.0,200.0,9.0,3.0,20.0,54.0,19.0,0.35,40.0,11.0,4.85,14.0,8.0,0.57,30.0,22.0,0.73,12.0,24.0,36.0,57.14,0.74,0.56,0.43,36.36,80.00,20.19,16.67,5.56,6.67,1.26,45.25,45.25,125.95,105.58,20.37,0.32,19.50,53.99,0.82,64.79,0.53,1,0,CHA,Home,Loss,1,57.0,17.0,18.0,200.0,8.0,6.0,23.0,56.0,23.0,0.41,45.0,20.0,11.95,11.0,3.0,0.27,10.0,8.0,0.80,6.0,21.0,27.0,42.86,0.74,0.49,0.44,20.00,63.64,22.96,11.40,8.55,15.00,1.02,34.50,34.50,81.25,96.94,-15.69,0.34,19.63,0.94,0.44,70.15,84.18,NYL
1999-06-12,Regular,1999,0,1,LAS,Away,Win,1,75.0,18.0,14.0,200.0,11.0,3.0,19.0,69.0,32.0,0.46,54.0,29.0,16.96,15.0,3.0,0.20,13.0,8.0,0.62,12.0,27.0,39.0,54.17,0.56,0.52,0.49,35.29,71.05,15.78,15.94,4.35,5.88,1.09,59.12,59.12,108.71,85.52,23.19,0.45,18.89,68.99,1.29,82.79,0.79,0,1,CLE,Home,Loss,1,59.0,12.0,17.0,200.0,6.0,3.0,19.0,63.0,23.0,0.37,51.0,22.0,10.98,12.0,1.0,0.08,15.0,12.0,0.80,11.0,22.0,33.0,45.83,0.52,0.44,0.37,28.95,64.71,19.63,8.36,4.18,5.56,0.94,28.12,28.12,82.25,104.56,-22.31,0.33,14.05,0.71,0.35,71.73,86.08,LAS
1999-06-12,Regular,1999,0,1,WAS,Away,Loss,1,63.0,12.0,21.0,200.0,4.0,2.0,17.0,58.0,23.0,0.40,51.0,22.0,15.98,7.0,1.0,0.14,23.0,16.0,0.70,10.0,25.0,35.0,50.72,0.52,0.50,0.41,33.33,64.10,23.56,6.90,3.45,3.08,1.09,28.12,28.12,108.64,151.75,-43.11,0.33,14.84,57.99,0.57,69.59,0.19,1,0,HOU,Home,Win,1,88.0,18.0,7.0,200.0,13.0,5.0,19.0,79.0,32.0,0.41,65.0,26.0,17.92,14.0,6.0,0.43,21.0,18.0,0.86,14.0,20.0,34.0,49.28,0.56,0.53,0.44,35.90,66.67,7.35,17.64,6.79,9.80,1.11,69.38,69.38,119.42,85.49,33.93,0.44,19.00,2.57,1.86,73.69,88.43,HOU
1999-06-12,Regular,1999,0,0,DET,Away,Loss,0,51.0,14.0,16.0,200.0,8.0,2.0,18.0,63.0,20.0,0.32,47.0,16.0,3.94,16.0,4.0,0.25,12.0,7.0,0.58,11.0,22.0,33.0,48.53,0.70,0.39,0.35,28.21,75.86,18.98,12.70,3.18,3.70,0.81,25.75,25.75,80.97,107.95,-26.98,0.29,15.96,62.99,0.88,75.59,0.50,0,0,MIN,Home,Win,0,68.0,22.0,14.0,200.0,11.0,4.0,20.0,62.0,30.0,0.48,54.0,26.0,21.94,8.0,4.0,0.50,7.0,4.0,0.57,7.0,28.0,35.0,51.47,0.73,0.54,0.52,24.14,71.79,17.70,15.29,5.56,8.51,1.10,59.88,59.88,94.51,70.88,23.63,0.43,23.18,1.57,0.79,71.95,86.34,MIN
1999-06-12,Regular,1999,0,0,PHO,Away,Loss,0,85.0,18.0,23.0,200.0,3.0,9.0,35.0,58.0,29.0,0.50,41.0,23.0,11.90,17.0,6.0,0.35,29.0,21.0,0.72,10.0,26.0,36.0,52.17,0.62,0.66,0.55,33.33,66.67,24.53,5.17,15.52,16.36,1.47,49.62,49.62,146.58,165.55,-18.97,0.41,20.87,57.99,0.78,69.59,0.13,1,0,SAC,Home,Win,1,96.0,17.0,10.0,200.0,11.0,2.0,29.0,65.0,31.0,0.48,55.0,28.0,20.95,10.0,3.0,0.30,48.0,31.0,0.65,13.0,20.0,33.0,47.83,0.55,0.64,0.50,33.33,66.67,10.40,13.77,2.50,4.88,1.48,62.75,62.75,120.20,106.42,13.78,0.50,23.98,1.70,1.10,79.87,95.84,SAC
1999-06-12,Regular,1999,0,1,ORL,Away,Loss,1,65.0,11.0,14.0,200.0,6.0,6.0,26.0,63.0,22.0,0.35,35.0,14.0,-6.13,28.0,8.0,0.29,22.0,13.0,0.59,18.0,21.0,39.0,53.42,0.50,0.48,0.41,43.90,65.62,16.15,9.53,9.53,12.50,1.03,39.25,39.25,103.19,112.72,-9.53,0.37,14.04,62.99,0.79,75.59,0.43,0,0,UTA,Home,Win,0,71.0,14.0,13.0,200.0,8.0,6.0,24.0,56.0,25.0,0.45,48.0,20.0,16.91,8.0,5.0,0.62,26.0,16.0,0.62,11.0,23.0,34.0,46.58,0.56,0.58,0.49,34.38,56.10,16.16,11.65,8.74,17.14,1.27,50.50,50.50,103.39,94.66,8.73,0.43,19.56,1.08,0.62,68.67,82.40,UTA
