gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamMin,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamPoss,teamAST/TO,teamPace,teamSTL/TO,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptMin,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,opptPoss,opptPace,matchWinner
2015-06-05,Regular,2015,0,0,IND,Away,Loss,0,72,14,20,200,6,3,23,66,26,0.39,46,19,0.41,20,7,0.35,23,13,0.57,11,20,31,41.33,0.54,0.51,0.45,27.50,57.14,20.81,7.19,3.60,4.23,1.09,31.38,31.38,86.30,113.87,-27.57,0.35,15.58,83.43,0.70,100.12,0.30,0,0,CHI,Home,Win,0,95,22,11,200,14,9,22,78,36,0.46,71,35,0.49,7,1,0.14,26,22,0.85,15,29,44,58.67,0.61,0.57,0.47,42.86,72.50,10.95,16.65,10.70,19.57,1.22,86.50,86.50,112.99,85.63,27.36,0.49,22.10,2.00,1.27,84.08,100.90,CHI
2015-06-05,Regular,2015,0,0,WAS,Away,Win,0,73,16,9,200,2,6,18,68,25,0.37,46,19,0.41,22,6,0.27,19,17,0.89,15,26,41,53.25,0.64,0.51,0.41,38.46,68.42,10.54,2.99,8.97,11.32,1.07,55.38,55.38,109.12,101.64,7.48,0.40,18.90,66.90,1.78,80.28,0.22,0,0,CON,Home,Loss,0,68,15,8,200,6,4,17,71,24,0.34,53,19,0.36,18,5,0.28,17,15,0.88,12,24,36,46.75,0.62,0.45,0.37,31.58,61.54,9.25,8.69,5.79,8.70,0.96,46.88,46.88,98.49,105.74,-7.25,0.36,17.34,1.88,0.75,69.04,82.85,WAS
2015-06-05,Regular,2015,0,0,TUL,Away,Loss,0,75,17,6,200,6,3,19,79,28,0.35,55,21,0.38,24,7,0.29,12,12,1.00,9,23,32,41.56,0.61,0.46,0.40,20.45,69.70,6.65,7.63,3.81,5.36,0.95,48.00,48.00,95.37,105.54,-10.17,0.37,17.58,78.64,2.83,94.37,1.00,0,0,MIN,Home,Win,0,83,18,16,200,3,6,15,69,31,0.45,56,26,0.46,13,5,0.38,18,16,0.89,10,35,45,58.44,0.58,0.57,0.49,30.30,79.55,17.22,3.61,7.22,10.91,1.20,64.25,64.25,99.81,90.19,9.62,0.41,18.93,1.12,0.19,83.16,99.79,MIN
2015-06-05,Regular,2015,0,0,ATL,Away,Loss,0,73,15,19,200,8,3,22,67,24,0.36,47,17,0.36,20,7,0.35,22,18,0.82,12,22,34,51.52,0.62,0.51,0.41,30.00,84.62,19.86,9.88,3.70,6.67,1.09,39.00,39.00,90.12,101.23,-11.11,0.32,16.43,81.00,0.79,97.20,0.42,0,0,NYL,Home,Win,0,82,16,15,200,13,4,20,60,29,0.48,45,26,0.58,15,3,0.20,26,21,0.81,4,28,32,48.48,0.55,0.62,0.51,15.38,70.00,17.35,16.00,4.92,8.51,1.37,60.25,60.25,100.92,89.85,11.07,0.41,20.11,1.07,0.87,81.25,97.50,NYL
2015-06-05,Regular,2015,0,0,SAS,Away,Loss,0,71,11,15,200,3,4,15,63,26,0.41,46,21,0.46,17,5,0.29,21,14,0.67,10,23,33,52.38,0.42,0.52,0.45,32.26,71.88,17.19,4.07,5.43,7.02,1.13,38.62,38.62,96.43,103.22,-6.79,0.38,13.79,73.63,0.73,88.36,0.20,0,0,PHO,Home,Win,0,76,11,11,200,11,3,21,68,30,0.44,57,28,0.49,11,2,0.18,17,14,0.82,9,21,30,47.62,0.37,0.53,0.46,28.12,67.74,12.72,14.95,4.08,6.52,1.12,46.88,46.88,103.26,96.47,6.79,0.43,13.33,1.00,1.00,73.60,88.32,PHO
2015-06-06,Regular,2015,1,0,MIN,Away,Win,0,78,9,14,200,9,4,18,62,24,0.39,48,20,0.42,14,4,0.29,31,26,0.84,13,27,40,56.34,0.38,0.57,0.42,35.14,79.41,15.62,12.14,5.40,7.84,1.26,52.12,52.12,105.25,93.10,12.15,0.38,12.61,74.11,0.64,88.93,0.64,0,1,IND,Home,Loss,0,69,11,12,200,8,4,24,66,28,0.42,51,24,0.47,15,4,0.27,17,9,0.53,7,24,31,43.66,0.39,0.49,0.45,20.59,64.86,14.04,10.58,5.29,8.33,1.05,37.12,37.12,91.25,103.15,-11.90,0.39,13.49,0.92,0.67,75.62,90.74,MIN
2015-06-06,Regular,2015,0,0,LAS,Away,Loss,0,61,17,8,200,3,1,15,67,23,0.34,45,19,0.42,22,4,0.18,13,11,0.85,8,26,34,48.57,0.74,0.44,0.37,21.05,81.25,9.91,4.27,1.42,2.27,0.91,38.88,38.88,86.78,122.35,-35.57,0.34,19.70,70.29,2.12,84.35,0.38,0,0,SEA,Home,Win,0,86,21,6,200,4,4,14,64,33,0.52,44,24,0.55,20,9,0.45,19,11,0.58,6,30,36,51.43,0.64,0.63,0.59,18.75,78.95,7.66,5.55,5.55,8.89,1.34,75.38,75.38,119.33,84.64,34.69,0.52,25.41,3.50,0.67,72.07,86.48,SEA
2015-06-06,Regular,2015,1,0,CHI,Away,Win,0,93,13,15,200,8,8,24,66,34,0.52,49,29,0.59,17,5,0.29,22,20,0.91,8,20,28,47.46,0.38,0.66,0.55,29.63,62.50,16.54,10.04,10.04,14.29,1.41,60.25,60.25,116.76,126.80,-10.04,0.47,15.42,79.65,0.87,95.58,0.53,0,1,TUL,Home,Loss,0,101,19,15,200,6,4,16,70,34,0.49,56,24,0.43,14,10,0.71,27,23,0.85,12,19,31,52.54,0.56,0.66,0.56,37.50,70.37,15.48,7.42,4.94,8.16,1.44,70.62,70.62,124.86,114.97,9.89,0.47,20.63,1.27,0.40,80.89,97.07,CHI
2015-06-06,Regular,2015,1,0,NYL,Away,Loss,0,62,15,17,200,2,7,19,60,22,0.37,50,21,0.42,10,1,0.10,21,17,0.81,8,33,41,55.41,0.68,0.48,0.38,22.86,84.62,19.71,2.63,9.20,13.21,1.03,39.38,39.38,81.46,88.03,-6.57,0.32,18.12,76.11,0.88,91.33,0.12,1,0,WAS,Home,Win,0,67,17,9,200,6,2,15,71,26,0.37,53,22,0.42,18,4,0.22,14,11,0.79,6,27,33,44.59,0.65,0.45,0.39,15.38,77.14,10.45,7.81,2.60,4.00,0.94,43.25,43.25,87.18,80.68,6.50,0.35,18.71,1.89,0.67,76.85,92.22,WAS
2015-06-07,Regular,2015,0,1,CON,Away,Win,1,75,14,11,200,18,3,24,71,28,0.39,50,21,0.42,21,7,0.33,19,12,0.63,8,17,25,32.89,0.50,0.50,0.44,19.05,50.00,12.17,22.27,3.71,5.77,1.06,47.38,47.38,92.78,86.59,6.19,0.38,15.97,80.84,1.27,97.01,1.64,0,1,ATL,Home,Loss,1,70,13,25,200,4,5,20,68,25,0.37,52,22,0.42,16,3,0.19,18,17,0.94,17,34,51,67.11,0.52,0.49,0.39,50.00,80.95,24.77,4.71,5.89,10.00,1.03,41.75,41.75,82.49,88.38,-5.89,0.33,13.25,0.52,0.16,84.86,101.83,CON
